dataset,cost,seed,tabu_len,nsteps,hold,timeout,slurm
abz9,794,14594,8,1000.0,500,300,1784
abz9,786,637083,6,1000.0,1000,300,1474
abz9,805,520697,3,1000.0,1000,300,2934
abz9,766,792849,2,1000.0,500,300,1804
abz9,818,265062,6,1000.0,1000,300,2574
abz9,772,409001,3,1000.0,500,300,1624
abz9,767,97017,8,1000.0,1000,300,1594
abz9,786,650157,4,1000.0,1000,300,454
abz9,778,53631,3,1000.0,500,300,2724
abz9,774,650157,3,1000.0,500,300,424
ft10,984,960897,3,1000.0,1000,300,331
ft10,1012,53631,4,1000.0,500,300,2741
ft10,975,567867,3,1000.0,1000,300,731
ft10,995,244994,4,1000.0,1000,300,851
ft10,991,832544,3,1000.0,1000,300,2231
ft10,1003,567867,4,1000.0,1000,300,751
ft10,993,490809,8,1000.0,500,300,2681
ft10,1022,520697,8,1000.0,500,300,2981
ft10,988,759087,3,1000.0,500,300,2321
ft10,997,759087,3,1000.0,1000,300,2331
ft10,980,785392,6,1000.0,1000,300,2871
ft10,1011,567867,3,1000.0,500,300,721
ft10,989,520697,6,1000.0,500,300,2961
ft10,1012,929289,6,1000.0,1000,300,971
ft10,995,592855,4,1000.0,500,300,641
ft10,993,960897,4,1000.0,500,300,341
ft10,968,785392,4,1000.0,1000,300,2851
ft10,983,592855,4,1000.0,1000,300,651
ft10,995,244994,3,1000.0,1000,300,831
ft10,1017,832544,4,1000.0,1000,300,2251
ft10,987,759087,2,1000.0,1000,300,2311
ft10,968,960897,2,1000.0,1000,300,311
ft10,1014,785392,6,1000.0,500,300,2861
ft10,988,960897,2,1000.0,500,300,301
ft10,999,832544,8,1000.0,500,300,2281
ft10,984,53631,3,1000.0,500,300,2721
ft10,999,947154,6,1000.0,1000,300,271
ft10,1002,567867,4,1000.0,500,300,741
ft10,1032,244994,3,1000.0,500,300,821
ft10,991,53631,2,1000.0,1000,300,2711
ft10,1018,835140,3,1000.0,1000,300,31
ft10,1006,567867,2,1000.0,500,300,701
ft10,1038,592855,8,1000.0,1000,300,691
ft10,969,520697,6,1000.0,1000,300,2971
ft10,1012,832544,6,1000.0,1000,300,2271
ft10,985,53631,6,1000.0,500,300,2761
ft10,983,832544,6,1000.0,500,300,2261
ft10,968,490809,8,1000.0,1000,300,2691
ft10,1015,592855,8,1000.0,500,300,681
ft10,991,53631,3,1000.0,1000,300,2731
ft10,984,929289,8,1000.0,1000,300,991
ft10,993,947154,3,1000.0,1000,300,231
ft10,976,832544,4,1000.0,500,300,2241
ft10,1037,785392,8,1000.0,500,300,2881
ft10,1006,520697,8,1000.0,1000,300,2991
ft10,1020,567867,2,1000.0,1000,300,711
ft10,1000,592855,6,1000.0,500,300,661
ft10,1012,244994,8,1000.0,1000,300,891
ft10,1034,835140,6,1000.0,1000,300,71
ft10,1049,759087,2,1000.0,500,300,2301
ft10,1006,960897,3,1000.0,500,300,321
ft10,1049,785392,8,1000.0,1000,300,2891
ft10,994,53631,2,1000.0,500,300,2701
ft10,976,592855,6,1000.0,1000,300,671
ft10,1012,832544,8,1000.0,1000,300,2291
ft10,983,929289,8,1000.0,500,300,981
ft10,980,265062,3,1000.0,1000,300,2531
ft10,990,759087,8,1000.0,500,300,2381
ft10,1009,592855,3,1000.0,1000,300,631
ft10,988,939994,2,1000.0,1000,300,511
ft10,984,926167,8,1000.0,500,300,2481
ft10,991,650157,3,1000.0,1000,300,431
ft10,960,265062,6,1000.0,1000,300,2571
ft10,1041,926167,6,1000.0,1000,300,2471
ft10,980,929289,4,1000.0,500,300,941
ft10,969,939994,3,1000.0,500,300,521
ft10,991,520697,3,1000.0,500,300,2921
ft10,978,265062,8,1000.0,500,300,2581
ft10,1035,53631,8,1000.0,1000,300,2791
ft10,979,835140,4,1000.0,1000,300,51
ft10,1028,650157,3,1000.0,500,300,421
ft10,1007,939994,3,1000.0,1000,300,531
ft10,1009,926167,4,1000.0,1000,300,2451
ft10,980,265062,8,1000.0,1000,300,2591
ft10,979,244994,6,1000.0,1000,300,871
ft10,974,785392,3,1000.0,500,300,2821
ft10,984,650157,2,1000.0,1000,300,411
ft10,987,567867,6,1000.0,1000,300,771
ft10,1010,926167,4,1000.0,500,300,2441
ft10,1009,835140,4,1000.0,500,300,41
ft10,1017,244994,2,1000.0,500,300,801
ft10,999,926167,6,1000.0,500,300,2461
ft10,991,490809,2,1000.0,500,300,2601
ft10,999,520697,4,1000.0,500,300,2941
ft10,1029,567867,8,1000.0,500,300,781
ft10,1022,650157,6,1000.0,1000,300,471
ft10,1035,265062,4,1000.0,500,300,2541
ft10,990,650157,6,1000.0,500,300,461
ft10,980,265062,3,1000.0,500,300,2521
ft10,969,520697,3,1000.0,1000,300,2931
ft10,987,650157,8,1000.0,500,300,481
ft10,1002,785392,2,1000.0,500,300,2801
ft10,1005,650157,4,1000.0,1000,300,451
ft10,975,567867,8,1000.0,1000,300,791
ft10,983,265062,2,1000.0,1000,300,2511
ft10,988,53631,4,1000.0,1000,300,2751
ft10,993,947154,4,1000.0,1000,300,251
ft10,1026,929289,3,1000.0,1000,300,931
ft10,1019,650157,4,1000.0,500,300,441
ft10,960,650157,8,1000.0,1000,300,491
ft10,989,929289,3,1000.0,500,300,921
ft10,1017,265062,2,1000.0,500,300,2501
ft10,987,947154,8,1000.0,500,300,281
ft10,985,265062,6,1000.0,500,300,2561
ft10,987,785392,2,1000.0,1000,300,2811
ft10,991,939994,2,1000.0,500,300,501
ft10,968,926167,8,1000.0,1000,300,2491
ft10,1007,265062,4,1000.0,1000,300,2551
ft10,964,490809,6,1000.0,1000,300,2671
ft10,1013,939994,4,1000.0,500,300,541
ft10,1011,926167,3,1000.0,1000,300,2431
ft10,969,960897,6,1000.0,1000,300,371
ft10,993,490809,4,1000.0,500,300,2641
ft10,956,567867,6,1000.0,500,300,761
ft10,994,592855,2,1000.0,500,300,601
ft10,1008,835140,8,1000.0,500,300,81
ft10,992,759087,6,1000.0,1000,300,2371
ft10,999,929289,2,1000.0,500,300,901
ft10,969,490809,4,1000.0,1000,300,2651
ft10,984,835140,6,1000.0,500,300,61
ft10,1009,244994,6,1000.0,500,300,861
ft10,997,520697,4,1000.0,1000,300,2951
ft10,995,592855,2,1000.0,1000,300,611
ft10,984,785392,4,1000.0,500,300,2841
ft10,1028,960897,6,1000.0,500,300,361
ft10,964,244994,2,1000.0,1000,300,811
ft10,1000,759087,4,1000.0,1000,300,2351
ft10,1007,592855,3,1000.0,500,300,621
ft10,960,520697,2,1000.0,500,300,2901
ft10,995,490809,6,1000.0,500,300,2661
ft10,1015,53631,6,1000.0,1000,300,2771
ft10,984,960897,4,1000.0,1000,300,351
ft10,976,759087,4,1000.0,500,300,2341
ft10,969,759087,6,1000.0,500,300,2361
ft10,993,929289,2,1000.0,1000,300,911
ft10,999,929289,6,1000.0,500,300,961
ft10,1012,759087,8,1000.0,1000,300,2391
ft10,997,939994,4,1000.0,1000,300,551
ft10,960,947154,6,1000.0,500,300,261
ft10,993,490809,2,1000.0,1000,300,2611
ft10,969,650157,2,1000.0,500,300,401
ft10,969,244994,4,1000.0,500,300,841
ft10,990,926167,3,1000.0,500,300,2421
ft10,994,929289,4,1000.0,1000,300,951
ft10,972,939994,6,1000.0,500,300,561
ft10,1013,835140,8,1000.0,1000,300,91
ft10,968,926167,2,1000.0,1000,300,2411
ft10,989,939994,8,1000.0,1000,300,591
ft10,1030,520697,2,1000.0,1000,300,2911
ft10,981,939994,6,1000.0,1000,300,571
ft10,964,947154,8,1000.0,1000,300,291
ft10,999,960897,8,1000.0,1000,300,391
ft10,1024,939994,8,1000.0,500,300,581
ft10,1008,490809,3,1000.0,500,300,2621
ft10,988,926167,2,1000.0,500,300,2401
ft10,1004,53631,8,1000.0,500,300,2781
ft10,1008,960897,8,1000.0,500,300,381
ft10,981,785392,3,1000.0,1000,300,2831
ft10,1005,490809,3,1000.0,1000,300,2631
ft10,972,947154,4,1000.0,500,300,241
ft10,983,244994,8,1000.0,500,300,881
ft10,997,835140,2,1000.0,500,300,1
ft10,1036,832544,3,1000.0,500,300,2221
ft10,981,792849,3,1000.0,500,300,1821
ft10,1014,792849,2,1000.0,1000,300,1811
ft10,1030,7169,8,1000.0,500,300,181
ft10,995,792849,2,1000.0,500,300,1801
ft10,969,14594,8,1000.0,1000,300,1791
ft10,1004,14594,8,1000.0,500,300,1781
ft10,1019,14594,6,1000.0,1000,300,1771
ft10,1009,14594,6,1000.0,500,300,1761
ft10,983,14594,4,1000.0,1000,300,1751
ft10,1005,14594,4,1000.0,500,300,1741
ft10,964,14594,3,1000.0,1000,300,1731
ft10,1034,14594,3,1000.0,500,300,1721
ft10,984,14594,2,1000.0,1000,300,1711
ft10,998,792849,3,1000.0,1000,300,1831
ft10,968,7169,6,1000.0,1000,300,171
ft10,998,409001,8,1000.0,1000,300,1691
ft10,1004,409001,8,1000.0,500,300,1681
ft10,969,409001,6,1000.0,1000,300,1671
ft10,1026,409001,6,1000.0,500,300,1661
ft10,1013,409001,4,1000.0,1000,300,1651
ft10,1015,409001,4,1000.0,500,300,1641
ft10,1042,409001,3,1000.0,1000,300,1631
ft10,1030,409001,3,1000.0,500,300,1621
ft10,988,409001,2,1000.0,1000,300,1611
ft10,987,409001,2,1000.0,500,300,1601
ft10,1021,97017,8,1000.0,1000,300,1591
ft10,1003,97017,8,1000.0,500,300,1581
ft10,983,97017,6,1000.0,1000,300,1571
ft10,994,14594,2,1000.0,500,300,1701
ft10,1015,97017,6,1000.0,500,300,1561
ft10,1001,792849,4,1000.0,500,300,1841
ft10,1015,792849,6,1000.0,500,300,1861
ft10,1007,947154,2,1000.0,1000,300,211
ft10,1025,223702,2,1000.0,500,300,2101
ft10,976,835140,3,1000.0,500,300,21
ft10,972,736154,8,1000.0,1000,300,2091
ft10,1014,736154,8,1000.0,500,300,2081
ft10,997,736154,6,1000.0,1000,300,2071
ft10,1003,736154,6,1000.0,500,300,2061
ft10,997,736154,4,1000.0,1000,300,2051
ft10,960,736154,4,1000.0,500,300,2041
ft10,1018,736154,3,1000.0,1000,300,2031
ft10,1033,736154,3,1000.0,500,300,2021
ft10,960,736154,2,1000.0,1000,300,2011
ft10,1003,947154,2,1000.0,500,300,201
ft10,968,792849,4,1000.0,1000,300,1851
ft10,1000,736154,2,1000.0,500,300,2001
ft10,977,791673,8,1000.0,500,300,1981
ft10,968,791673,6,1000.0,1000,300,1971
ft10,1031,791673,6,1000.0,500,300,1961
ft10,968,791673,4,1000.0,1000,300,1951
ft10,1001,791673,4,1000.0,500,300,1941
ft10,1011,791673,3,1000.0,1000,300,1931
ft10,1011,791673,3,1000.0,500,300,1921
ft10,964,791673,2,1000.0,1000,300,1911
ft10,994,7169,8,1000.0,1000,300,191
ft10,1026,791673,2,1000.0,500,300,1901
ft10,999,792849,8,1000.0,1000,300,1891
ft10,987,792849,8,1000.0,500,300,1881
ft10,1020,792849,6,1000.0,1000,300,1871
ft10,978,791673,8,1000.0,1000,300,1991
ft10,988,223702,2,1000.0,1000,300,2111
ft10,976,97017,4,1000.0,1000,300,1551
ft10,977,97017,3,1000.0,1000,300,1531
ft10,1025,753386,3,1000.0,1000,300,1231
ft10,997,753386,3,1000.0,500,300,1221
ft10,1021,753386,2,1000.0,1000,300,1211
ft10,1008,7169,3,1000.0,500,300,121
ft10,968,753386,2,1000.0,500,300,1201
ft10,1013,640662,8,1000.0,1000,300,1191
ft10,960,640662,8,1000.0,500,300,1181
ft10,994,640662,6,1000.0,1000,300,1171
ft10,1034,640662,6,1000.0,500,300,1161
ft10,989,640662,4,1000.0,1000,300,1151
ft10,991,640662,4,1000.0,500,300,1141
ft10,998,640662,3,1000.0,1000,300,1131
ft10,993,640662,3,1000.0,500,300,1121
ft10,968,753386,4,1000.0,500,300,1241
ft10,991,640662,2,1000.0,1000,300,1111
ft10,993,640662,2,1000.0,500,300,1101
ft10,991,835140,2,1000.0,1000,300,11
ft10,1042,63476,8,1000.0,1000,300,1091
ft10,978,63476,8,1000.0,500,300,1081
ft10,988,63476,6,1000.0,1000,300,1071
ft10,1008,63476,6,1000.0,500,300,1061
ft10,999,63476,4,1000.0,1000,300,1051
ft10,1036,63476,4,1000.0,500,300,1041
ft10,1015,63476,3,1000.0,1000,300,1031
ft10,1025,63476,3,1000.0,500,300,1021
ft10,1009,63476,2,1000.0,1000,300,1011
ft10,1039,7169,2,1000.0,500,300,101
ft10,983,63476,2,1000.0,500,300,1001
ft10,1028,7169,2,1000.0,1000,300,111
ft10,993,97017,4,1000.0,500,300,1541
ft10,994,753386,4,1000.0,1000,300,1251
ft10,1025,753386,6,1000.0,1000,300,1271
ft10,991,97017,3,1000.0,500,300,1521
ft10,1007,97017,2,1000.0,1000,300,1511
ft10,1006,7169,4,1000.0,1000,300,151
ft10,1012,97017,2,1000.0,500,300,1501
ft10,968,637083,8,1000.0,1000,300,1491
ft10,1007,637083,8,1000.0,500,300,1481
ft10,1008,637083,6,1000.0,1000,300,1471
ft10,1036,637083,6,1000.0,500,300,1461
ft10,1022,637083,4,1000.0,1000,300,1451
ft10,997,637083,4,1000.0,500,300,1441
ft10,960,637083,3,1000.0,1000,300,1431
ft10,999,637083,3,1000.0,500,300,1421
ft10,969,637083,2,1000.0,1000,300,1411
ft10,1007,753386,6,1000.0,500,300,1261
ft10,992,7169,4,1000.0,500,300,141
ft10,1024,317125,8,1000.0,1000,300,1391
ft10,989,317125,8,1000.0,500,300,1381
ft10,1016,317125,6,1000.0,1000,300,1371
ft10,999,317125,6,1000.0,500,300,1361
ft10,968,317125,4,1000.0,1000,300,1351
ft10,1004,317125,4,1000.0,500,300,1341
ft10,1048,317125,3,1000.0,1000,300,1331
ft10,1008,317125,3,1000.0,500,300,1321
ft10,997,317125,2,1000.0,1000,300,1311
ft10,986,7169,3,1000.0,1000,300,131
ft10,968,317125,2,1000.0,500,300,1301
ft10,997,753386,8,1000.0,1000,300,1291
ft10,1002,753386,8,1000.0,500,300,1281
ft10,1013,637083,2,1000.0,500,300,1401
ft10,1015,223702,3,1000.0,500,300,2121
ft10,992,7169,6,1000.0,500,300,161
ft10,995,223702,4,1000.0,1000,300,2151
ft10,984,223702,8,1000.0,1000,300,2191
ft10,999,223702,6,1000.0,1000,300,2171
ft10,1007,223702,3,1000.0,1000,300,2131
ft10,1028,223702,8,1000.0,500,300,2181
ft10,984,947154,3,1000.0,500,300,221
ft10,964,832544,2,1000.0,1000,300,2211
ft10,984,223702,4,1000.0,500,300,2141
ft10,1042,832544,2,1000.0,500,300,2201
ft10,964,223702,6,1000.0,500,300,2161
ft20,1180,960897,8,1000.0,500,300,383
ft20,1218,490809,4,1000.0,1000,300,2653
ft20,1241,753386,6,1000.0,500,300,1263
ft20,1193,490809,6,1000.0,500,300,2663
ft20,1196,592855,8,1000.0,500,300,683
ft20,1178,792849,6,1000.0,500,300,1863
ft20,1180,832544,3,1000.0,500,300,2223
ft20,1178,960897,3,1000.0,500,300,323
ft20,1178,592855,6,1000.0,1000,300,673
ft20,1205,520697,6,1000.0,500,300,2963
ft20,1180,792849,6,1000.0,1000,300,1873
ft20,1178,490809,4,1000.0,500,300,2643
ft20,1198,753386,4,1000.0,500,300,1243
ft20,1196,567867,2,1000.0,500,300,703
ft20,1180,490809,3,1000.0,1000,300,2633
ft20,1182,792849,8,1000.0,500,300,1883
ft20,1178,947154,6,1000.0,500,300,263
ft20,1182,753386,4,1000.0,1000,300,1253
ft20,1180,592855,8,1000.0,1000,300,693
ft20,1180,490809,6,1000.0,1000,300,2673
ft20,1178,753386,3,1000.0,1000,300,1233
ft20,1205,792849,2,1000.0,1000,300,1813
ft20,1219,53631,2,1000.0,1000,300,2713
ft20,1180,592855,3,1000.0,1000,300,633
ft20,1180,835140,2,1000.0,1000,300,13
ft20,1181,792849,3,1000.0,500,300,1823
ft20,1178,53631,2,1000.0,500,300,2703
ft20,1180,753386,8,1000.0,1000,300,1293
ft20,1180,592855,4,1000.0,500,300,643
ft20,1180,7169,8,1000.0,500,300,183
ft20,1182,520697,4,1000.0,1000,300,2953
ft20,1180,792849,4,1000.0,1000,300,1853
ft20,1180,490809,8,1000.0,1000,300,2693
ft20,1180,592855,4,1000.0,1000,300,653
ft20,1180,753386,8,1000.0,500,300,1283
ft20,1182,409001,2,1000.0,1000,300,1613
ft20,1185,97017,2,1000.0,500,300,1503
ft20,1183,223702,4,1000.0,1000,300,2153
ft20,1180,490809,8,1000.0,500,300,2683
ft20,1182,792849,4,1000.0,500,300,1843
ft20,1219,592855,6,1000.0,500,300,663
ft20,1178,753386,6,1000.0,1000,300,1273
ft20,1195,832544,4,1000.0,1000,300,2253
ft20,1180,792849,3,1000.0,1000,300,1833
ft20,1205,567867,2,1000.0,1000,300,713
ft20,1180,759087,2,1000.0,1000,300,2313
ft20,1178,835140,6,1000.0,500,300,63
ft20,1180,640662,8,1000.0,500,300,1183
ft20,1198,567867,6,1000.0,1000,300,773
ft20,1178,265062,6,1000.0,500,300,2563
ft20,1179,791673,4,1000.0,500,300,1943
ft20,1180,97017,3,1000.0,500,300,1523
ft20,1180,567867,8,1000.0,500,300,783
ft20,1184,640662,6,1000.0,1000,300,1173
ft20,1180,832544,4,1000.0,500,300,2243
ft20,1211,960897,6,1000.0,500,300,363
ft20,1182,265062,4,1000.0,1000,300,2553
ft20,1180,791673,3,1000.0,1000,300,1933
ft20,1191,223702,4,1000.0,500,300,2143
ft20,1178,791673,4,1000.0,1000,300,1953
ft20,1182,640662,6,1000.0,500,300,1163
ft20,1206,97017,8,1000.0,1000,300,1593
ft20,1178,520697,8,1000.0,500,300,2983
ft20,1180,265062,4,1000.0,500,300,2543
ft20,1180,244994,2,1000.0,500,300,803
ft20,1180,791673,6,1000.0,500,300,1963
ft20,1182,640662,4,1000.0,1000,300,1153
ft20,1178,265062,3,1000.0,1000,300,2533
ft20,1187,7169,4,1000.0,1000,300,153
ft20,1180,567867,8,1000.0,1000,300,793
ft20,1178,490809,3,1000.0,500,300,2623
ft20,1180,265062,6,1000.0,1000,300,2573
ft20,1198,567867,6,1000.0,500,300,763
ft20,1180,792849,8,1000.0,1000,300,1893
ft20,1185,567867,3,1000.0,500,300,723
ft20,1178,753386,3,1000.0,500,300,1223
ft20,1211,490809,2,1000.0,1000,300,2613
ft20,1186,791673,2,1000.0,500,300,1903
ft20,1180,835140,6,1000.0,1000,300,73
ft20,1197,409001,2,1000.0,500,300,1603
ft20,1178,567867,3,1000.0,1000,300,733
ft20,1178,753386,2,1000.0,1000,300,1213
ft20,1180,97017,2,1000.0,1000,300,1513
ft20,1180,7169,8,1000.0,1000,300,193
ft20,1178,490809,2,1000.0,500,300,2603
ft20,1183,791673,2,1000.0,1000,300,1913
ft20,1178,567867,4,1000.0,500,300,743
ft20,1180,265062,8,1000.0,1000,300,2593
ft20,1180,753386,2,1000.0,500,300,1203
ft20,1178,567867,4,1000.0,1000,300,753
ft20,1178,791673,3,1000.0,500,300,1923
ft20,1198,520697,6,1000.0,1000,300,2973
ft20,1184,960897,6,1000.0,1000,300,373
ft20,1180,265062,8,1000.0,500,300,2583
ft20,1180,640662,8,1000.0,1000,300,1193
ft20,1178,832544,2,1000.0,500,300,2203
ft20,1180,317125,2,1000.0,500,300,1303
ft20,1178,53631,3,1000.0,500,300,2723
ft20,1180,592855,3,1000.0,500,300,623
ft20,1180,223702,6,1000.0,500,300,2163
ft20,1180,785392,6,1000.0,500,300,2863
ft20,1182,409001,8,1000.0,1000,300,1693
ft20,1180,650157,8,1000.0,500,300,483
ft20,1180,637083,3,1000.0,500,300,1423
ft20,1190,785392,4,1000.0,1000,300,2853
ft20,1180,650157,8,1000.0,1000,300,493
ft20,1178,14594,2,1000.0,500,300,1703
ft20,1178,637083,2,1000.0,1000,300,1413
ft20,1182,520697,3,1000.0,500,300,2923
ft20,1180,785392,4,1000.0,500,300,2843
ft20,1194,939994,2,1000.0,500,300,503
ft20,1182,14594,2,1000.0,1000,300,1713
ft20,1180,637083,2,1000.0,500,300,1403
ft20,1185,785392,3,1000.0,1000,300,2833
ft20,1178,947154,8,1000.0,500,300,283
ft20,1180,939994,2,1000.0,1000,300,513
ft20,1180,650157,2,1000.0,1000,300,413
ft20,1185,637083,8,1000.0,500,300,1483
ft20,1180,14594,3,1000.0,500,300,1723
ft20,1180,785392,3,1000.0,500,300,2823
ft20,1180,409001,4,1000.0,500,300,1643
ft20,1182,7169,4,1000.0,500,300,143
ft20,1205,650157,6,1000.0,1000,300,473
ft20,1178,637083,3,1000.0,1000,300,1433
ft20,1180,409001,4,1000.0,1000,300,1653
ft20,1180,650157,3,1000.0,1000,300,433
ft20,1184,637083,6,1000.0,500,300,1463
ft20,1180,835140,4,1000.0,500,300,43
ft20,1180,520697,2,1000.0,500,300,2903
ft20,1180,520697,2,1000.0,1000,300,2913
ft20,1180,409001,6,1000.0,500,300,1663
ft20,1185,650157,4,1000.0,500,300,443
ft20,1178,637083,4,1000.0,1000,300,1453
ft20,1180,785392,8,1000.0,1000,300,2893
ft20,1180,317125,8,1000.0,1000,300,1393
ft20,1203,223702,8,1000.0,500,300,2183
ft20,1182,409001,6,1000.0,1000,300,1673
ft20,1178,832544,6,1000.0,1000,300,2273
ft20,1190,785392,8,1000.0,500,300,2883
ft20,1180,637083,4,1000.0,500,300,1443
ft20,1178,650157,6,1000.0,500,300,463
ft20,1205,637083,6,1000.0,1000,300,1473
ft20,1180,650157,3,1000.0,500,300,423
ft20,1219,832544,8,1000.0,1000,300,2293
ft20,1196,785392,6,1000.0,1000,300,2873
ft20,1181,409001,8,1000.0,500,300,1683
ft20,1203,650157,4,1000.0,1000,300,453
ft20,1178,939994,3,1000.0,500,300,523
ft20,1182,7169,6,1000.0,1000,300,173
ft20,1180,947154,8,1000.0,1000,300,293
ft20,1180,650157,2,1000.0,500,300,403
ft20,1192,53631,6,1000.0,500,300,2763
ft20,1192,317125,4,1000.0,500,300,1343
ft20,1192,939994,8,1000.0,500,300,583
ft20,1182,637083,8,1000.0,1000,300,1493
ft20,1180,409001,3,1000.0,500,300,1623
ft20,1182,53631,4,1000.0,1000,300,2753
ft20,1187,14594,8,1000.0,500,300,1783
ft20,1182,317125,3,1000.0,1000,300,1333
ft20,1180,939994,8,1000.0,1000,300,593
ft20,1178,939994,6,1000.0,1000,300,573
ft20,1182,520697,4,1000.0,500,300,2943
ft20,1178,53631,4,1000.0,500,300,2743
ft20,1223,759087,2,1000.0,500,300,2303
ft20,1185,14594,8,1000.0,1000,300,1793
ft20,1180,592855,2,1000.0,500,300,603
ft20,1196,317125,3,1000.0,500,300,1323
ft20,1180,53631,3,1000.0,1000,300,2733
ft20,1180,947154,6,1000.0,1000,300,273
ft20,1180,592855,2,1000.0,1000,300,613
ft20,1182,792849,2,1000.0,500,300,1803
ft20,1185,317125,2,1000.0,1000,300,1313
ft20,1180,7169,3,1000.0,1000,300,133
ft20,1241,960897,8,1000.0,1000,300,393
ft20,1180,14594,6,1000.0,1000,300,1773
ft20,1180,317125,4,1000.0,1000,300,1353
ft20,1184,785392,2,1000.0,1000,300,2813
ft20,1180,14594,3,1000.0,1000,300,1733
ft20,1182,835140,4,1000.0,1000,300,53
ft20,1180,317125,8,1000.0,500,300,1383
ft20,1203,939994,3,1000.0,1000,300,533
ft20,1219,835140,3,1000.0,500,300,23
ft20,1180,785392,2,1000.0,500,300,2803
ft20,1178,14594,4,1000.0,500,300,1743
ft20,1180,409001,3,1000.0,1000,300,1633
ft20,1180,520697,3,1000.0,1000,300,2933
ft20,1178,223702,8,1000.0,1000,300,2193
ft20,1185,939994,4,1000.0,500,300,543
ft20,1180,832544,6,1000.0,500,300,2263
ft20,1182,53631,8,1000.0,1000,300,2793
ft20,1219,14594,4,1000.0,1000,300,1753
ft20,1185,939994,4,1000.0,1000,300,553
ft20,1178,317125,6,1000.0,500,300,1363
ft20,1196,53631,8,1000.0,500,300,2783
ft20,1198,14594,6,1000.0,500,300,1763
ft20,1196,939994,6,1000.0,500,300,563
ft20,1196,7169,6,1000.0,500,300,163
ft20,1178,53631,6,1000.0,1000,300,2773
ft20,1178,317125,6,1000.0,1000,300,1373
ft20,1219,947154,4,1000.0,1000,300,253
ft20,1180,7169,3,1000.0,500,300,123
ft20,1218,244994,2,1000.0,1000,300,813
ft20,1180,926167,6,1000.0,500,300,2463
ft20,1184,947154,3,1000.0,500,300,223
ft20,1186,736154,3,1000.0,500,300,2023
ft20,1178,929289,4,1000.0,500,300,943
ft20,1178,759087,8,1000.0,1000,300,2393
ft20,1182,244994,6,1000.0,1000,300,873
ft20,1180,736154,8,1000.0,500,300,2083
ft20,1182,640662,2,1000.0,500,300,1103
ft20,1180,63476,3,1000.0,1000,300,1033
ft20,1190,926167,6,1000.0,1000,300,2473
ft20,1182,736154,2,1000.0,1000,300,2013
ft20,1180,929289,4,1000.0,1000,300,953
ft20,1197,759087,3,1000.0,1000,300,2333
ft20,1180,736154,4,1000.0,1000,300,2053
ft20,1182,736154,8,1000.0,1000,300,2093
ft20,1178,244994,6,1000.0,500,300,863
ft20,1206,960897,3,1000.0,1000,300,333
ft20,1178,926167,8,1000.0,1000,300,2493
ft20,1188,759087,6,1000.0,1000,300,2373
ft20,1202,97017,8,1000.0,500,300,1583
ft20,1189,736154,2,1000.0,500,300,2003
ft20,1180,520697,8,1000.0,1000,300,2993
ft20,1193,63476,3,1000.0,500,300,1023
ft20,1204,63476,4,1000.0,500,300,1043
ft20,1178,929289,6,1000.0,500,300,963
ft20,1182,640662,2,1000.0,1000,300,1113
ft20,1178,926167,8,1000.0,500,300,2483
ft20,1191,960897,2,1000.0,1000,300,313
ft20,1190,223702,6,1000.0,1000,300,2173
ft20,1180,97017,3,1000.0,1000,300,1533
ft20,1182,7169,2,1000.0,500,300,103
ft20,1199,244994,4,1000.0,1000,300,853
ft20,1178,223702,2,1000.0,500,300,2103
ft20,1180,835140,2,1000.0,500,300,3
ft20,1178,63476,8,1000.0,1000,300,1093
ft20,1196,929289,2,1000.0,1000,300,913
ft20,1185,63476,6,1000.0,500,300,1063
ft20,1178,947154,3,1000.0,1000,300,233
ft20,1178,926167,3,1000.0,500,300,2423
ft20,1182,947154,4,1000.0,500,300,243
ft20,1178,97017,4,1000.0,500,300,1543
ft20,1185,926167,3,1000.0,1000,300,2433
ft20,1193,960897,2,1000.0,500,300,303
ft20,1178,63476,6,1000.0,1000,300,1073
ft20,1180,929289,2,1000.0,500,300,903
ft20,1180,960897,4,1000.0,500,300,343
ft20,1180,929289,3,1000.0,500,300,923
ft20,1180,97017,6,1000.0,1000,300,1573
ft20,1178,736154,4,1000.0,500,300,2043
ft20,1180,736154,6,1000.0,500,300,2063
ft20,1196,926167,2,1000.0,1000,300,2413
ft20,1182,63476,4,1000.0,1000,300,1053
ft20,1190,947154,2,1000.0,500,300,203
ft20,1182,832544,2,1000.0,1000,300,2213
ft20,1182,832544,8,1000.0,500,300,2283
ft20,1180,926167,2,1000.0,500,300,2403
ft20,1182,926167,4,1000.0,1000,300,2453
ft20,1178,736154,6,1000.0,1000,300,2073
ft20,1180,244994,8,1000.0,500,300,883
ft20,1178,929289,3,1000.0,1000,300,933
ft20,1203,244994,8,1000.0,1000,300,893
ft20,1185,63476,8,1000.0,500,300,1083
ft20,1185,223702,3,1000.0,1000,300,2133
ft20,1180,832544,3,1000.0,1000,300,2233
ft20,1180,926167,4,1000.0,500,300,2443
ft20,1190,835140,8,1000.0,1000,300,93
ft20,1180,736154,3,1000.0,1000,300,2033
ft20,1191,640662,3,1000.0,500,300,1123
ft20,1182,759087,8,1000.0,500,300,2383
ft20,1178,97017,6,1000.0,500,300,1563
ft20,1198,759087,6,1000.0,500,300,2363
ft20,1199,265062,3,1000.0,500,300,2523
ft20,1182,929289,8,1000.0,1000,300,993
