seed,rules:+...
487309,"lct,lps,ltpt"
487309,"lct,lps,swt"
487309,"lct,lps,lwt"
487309,"lct,lps,ltwr"
487309,"lct,lps,mtwr"
487309,"lct,stpt,spt"
487309,"lct,stpt,lpt"
487309,"lct,stpt,sps"
487309,"lct,stpt,lps"
487309,"lct,stpt,swt"
487309,"lct,stpt,lwt"
487309,"lct,stpt,ltwr"
487309,"lct,stpt,mtwr"
487309,"lct,ltpt,spt"
487309,"lct,ltpt,lpt"
487309,"lct,ltpt,sps"
487309,"lct,ltpt,lps"
487309,"lct,ltpt,swt"
487309,"lct,ltpt,lwt"
487309,"lct,ltpt,ltwr"
487309,"lct,ltpt,mtwr"
487309,"lct,swt,spt"
487309,"lct,swt,lpt"
487309,"lct,swt,sps"
487309,"lct,swt,lps"
487309,"lct,swt,stpt"
487309,"lct,swt,ltpt"
487309,"lct,swt,ltwr"
487309,"lct,swt,mtwr"
487309,"lct,lwt,spt"
487309,"lct,lwt,lpt"
487309,"lct,lwt,sps"
487309,"lct,lwt,lps"
487309,"lct,lwt,stpt"
487309,"lct,lwt,ltpt"
487309,"lct,lwt,ltwr"
487309,"lct,lwt,mtwr"
487309,"lct,ltwr,spt"
487309,"lct,ltwr,lpt"
487309,"lct,ltwr,sps"
487309,"lct,ltwr,lps"
487309,"lct,ltwr,stpt"
487309,"lct,ltwr,ltpt"
487309,"lct,ltwr,swt"
487309,"lct,ltwr,lwt"
487309,"lct,mtwr,spt"
487309,"lct,mtwr,lpt"
487309,"lct,mtwr,sps"
487309,"lct,mtwr,lps"
487309,"lct,mtwr,stpt"
487309,"lct,mtwr,ltpt"
487309,"lct,mtwr,swt"
487309,"lct,mtwr,lwt"
487309,"swt,spt,sps"
487309,"swt,spt,lps"
487309,"swt,spt,stpt"
487309,"swt,spt,ltpt"
487309,"swt,spt,ect"
487309,"swt,spt,lct"
487309,"swt,spt,ltwr"
487309,"swt,spt,mtwr"
487309,"swt,lpt,sps"
487309,"swt,lpt,lps"
487309,"swt,lpt,stpt"
487309,"swt,lpt,ltpt"
487309,"swt,lpt,ect"
487309,"swt,lpt,lct"
487309,"swt,lpt,ltwr"
487309,"swt,lpt,mtwr"
487309,"swt,sps,spt"
487309,"swt,sps,lpt"
487309,"swt,sps,stpt"
487309,"swt,sps,ltpt"
487309,"swt,sps,ect"
487309,"swt,sps,lct"
487309,"swt,sps,ltwr"
487309,"swt,sps,mtwr"
487309,"swt,lps,spt"
487309,"swt,lps,lpt"
487309,"swt,lps,stpt"
487309,"swt,lps,ltpt"
487309,"swt,lps,ect"
487309,"swt,lps,lct"
487309,"swt,lps,ltwr"
487309,"swt,lps,mtwr"
487309,"swt,stpt,spt"
487309,"swt,stpt,lpt"
487309,"swt,stpt,sps"
487309,"swt,stpt,lps"
487309,"swt,stpt,ect"
487309,"swt,stpt,lct"
487309,"swt,stpt,ltwr"
487309,"swt,stpt,mtwr"
487309,"swt,ltpt,spt"
487309,"swt,ltpt,lpt"
487309,"swt,ltpt,sps"
487309,"swt,ltpt,lps"
487309,"swt,ltpt,ect"
487309,"swt,ltpt,lct"
487309,"swt,ltpt,ltwr"
487309,"swt,ltpt,mtwr"
487309,"swt,ect,spt"
487309,"swt,ect,lpt"
487309,"swt,ect,sps"
487309,"swt,ect,lps"
487309,"swt,ect,stpt"
487309,"swt,ect,ltpt"
487309,"swt,ect,ltwr"
487309,"swt,ect,mtwr"
487309,"swt,lct,spt"
487309,"swt,lct,lpt"
487309,"swt,lct,sps"
487309,"swt,lct,lps"
487309,"swt,lct,stpt"
487309,"swt,lct,ltpt"
487309,"swt,lct,ltwr"
487309,"swt,lct,mtwr"
487309,"swt,ltwr,spt"
487309,"swt,ltwr,lpt"
487309,"swt,ltwr,sps"
487309,"swt,ltwr,lps"
487309,"swt,ltwr,stpt"
487309,"swt,ltwr,ltpt"
487309,"swt,ltwr,ect"
487309,"swt,ltwr,lct"
487309,"swt,mtwr,spt"
487309,"swt,mtwr,lpt"
487309,"swt,mtwr,sps"
487309,"swt,mtwr,lps"
487309,"swt,mtwr,stpt"
487309,"swt,mtwr,ltpt"
487309,"swt,mtwr,ect"
487309,"swt,mtwr,lct"
487309,"lwt,spt,sps"
487309,"lwt,spt,lps"
487309,"lwt,spt,stpt"
487309,"lwt,spt,ltpt"
487309,"lwt,spt,ect"
487309,"lwt,spt,lct"
487309,"lwt,spt,ltwr"
487309,"lwt,spt,mtwr"
487309,"lwt,lpt,sps"
487309,"lwt,lpt,lps"
487309,"lwt,lpt,stpt"
487309,"lwt,lpt,ltpt"
487309,"lwt,lpt,ect"
487309,"lwt,lpt,lct"
487309,"lwt,lpt,ltwr"
487309,"lwt,lpt,mtwr"
487309,"lwt,sps,spt"
487309,"lwt,sps,lpt"
487309,"lwt,sps,stpt"
487309,"lwt,sps,ltpt"
487309,"lwt,sps,ect"
487309,"lwt,sps,lct"
487309,"lwt,sps,ltwr"
487309,"lwt,sps,mtwr"
487309,"lwt,lps,spt"
487309,"lwt,lps,lpt"
487309,"lwt,lps,stpt"
487309,"lwt,lps,ltpt"
487309,"lwt,lps,ect"
487309,"lwt,lps,lct"
487309,"lwt,lps,ltwr"
487309,"lwt,lps,mtwr"
487309,"lwt,stpt,spt"
487309,"lwt,stpt,lpt"
487309,"lwt,stpt,sps"
487309,"lwt,stpt,lps"
487309,"lwt,stpt,ect"
487309,"lwt,stpt,lct"
487309,"lwt,stpt,ltwr"
487309,"lwt,stpt,mtwr"
487309,"lwt,ltpt,spt"
487309,"lwt,ltpt,lpt"
487309,"lwt,ltpt,sps"
487309,"lwt,ltpt,lps"
487309,"lwt,ltpt,ect"
487309,"lwt,ltpt,lct"
487309,"lwt,ltpt,ltwr"
487309,"lwt,ltpt,mtwr"
487309,"lwt,ect,spt"
487309,"lwt,ect,lpt"
487309,"lwt,ect,sps"
487309,"lwt,ect,lps"
487309,"lwt,ect,stpt"
487309,"lwt,ect,ltpt"
487309,"lwt,ect,ltwr"
487309,"lwt,ect,mtwr"
487309,"lwt,lct,spt"
487309,"lwt,lct,lpt"
487309,"lwt,lct,sps"
487309,"lwt,lct,lps"
487309,"lwt,lct,stpt"
487309,"lwt,lct,ltpt"
487309,"lwt,lct,ltwr"
487309,"lwt,lct,mtwr"
487309,"lwt,ltwr,spt"
487309,"lwt,ltwr,lpt"
487309,"lwt,ltwr,sps"
487309,"lwt,ltwr,lps"
487309,"lwt,ltwr,stpt"
487309,"lwt,ltwr,ltpt"
487309,"lwt,ltwr,ect"
487309,"lwt,ltwr,lct"
487309,"lwt,mtwr,spt"
487309,"lwt,mtwr,lpt"
487309,"lwt,mtwr,sps"
487309,"lwt,mtwr,lps"
487309,"lwt,mtwr,stpt"
487309,"lwt,mtwr,ltpt"
487309,"lwt,mtwr,ect"
487309,"lwt,mtwr,lct"
487309,"ltwr,spt,sps"
487309,"ltwr,spt,lps"
487309,"ltwr,spt,stpt"
487309,"ltwr,spt,ltpt"
487309,"ltwr,spt,ect"
487309,"ltwr,spt,lct"
487309,"ltwr,spt,swt"
487309,"ltwr,spt,lwt"
487309,"ltwr,lpt,sps"
487309,"ltwr,lpt,lps"
487309,"ltwr,lpt,stpt"
487309,"ltwr,lpt,ltpt"
487309,"ltwr,lpt,ect"
487309,"ltwr,lpt,lct"
487309,"ltwr,lpt,swt"
487309,"ltwr,lpt,lwt"
487309,"ltwr,sps,spt"
487309,"ltwr,sps,lpt"
487309,"ltwr,sps,stpt"
487309,"ltwr,sps,ltpt"
487309,"ltwr,sps,ect"
487309,"ltwr,sps,lct"
487309,"ltwr,sps,swt"
487309,"ltwr,sps,lwt"
487309,"ltwr,lps,spt"
487309,"ltwr,lps,lpt"
487309,"ltwr,lps,stpt"
487309,"ltwr,lps,ltpt"
487309,"ltwr,lps,ect"
487309,"ltwr,lps,lct"
487309,"ltwr,lps,swt"
487309,"ltwr,lps,lwt"
487309,"ltwr,stpt,spt"
487309,"ltwr,stpt,lpt"
487309,"ltwr,stpt,sps"
487309,"ltwr,stpt,lps"
487309,"ltwr,stpt,ect"
487309,"ltwr,stpt,lct"
487309,"ltwr,stpt,swt"
487309,"ltwr,stpt,lwt"
487309,"ltwr,ltpt,spt"
487309,"ltwr,ltpt,lpt"
487309,"ltwr,ltpt,sps"
487309,"ltwr,ltpt,lps"
487309,"ltwr,ltpt,ect"
487309,"ltwr,ltpt,lct"
487309,"ltwr,ltpt,swt"
487309,"ltwr,ltpt,lwt"
487309,"ltwr,ect,spt"
487309,"ltwr,ect,lpt"
487309,"ltwr,ect,sps"
487309,"ltwr,ect,lps"
487309,"ltwr,ect,stpt"
487309,"ltwr,ect,ltpt"
487309,"ltwr,ect,swt"
487309,"ltwr,ect,lwt"
487309,"ltwr,lct,spt"
487309,"ltwr,lct,lpt"
487309,"ltwr,lct,sps"
487309,"ltwr,lct,lps"
487309,"ltwr,lct,stpt"
487309,"ltwr,lct,ltpt"
487309,"ltwr,lct,swt"
487309,"ltwr,lct,lwt"
487309,"ltwr,swt,spt"
487309,"ltwr,swt,lpt"
487309,"ltwr,swt,sps"
487309,"ltwr,swt,lps"
487309,"ltwr,swt,stpt"
487309,"ltwr,swt,ltpt"
487309,"ltwr,swt,ect"
487309,"ltwr,swt,lct"
487309,"ltwr,lwt,spt"
487309,"ltwr,lwt,lpt"
487309,"ltwr,lwt,sps"
487309,"ltwr,lwt,lps"
487309,"ltwr,lwt,stpt"
487309,"ltwr,lwt,ltpt"
487309,"ltwr,lwt,ect"
487309,"ltwr,lwt,lct"
487309,"mtwr,spt,sps"
487309,"mtwr,spt,lps"
487309,"mtwr,spt,stpt"
487309,"mtwr,spt,ltpt"
487309,"mtwr,spt,ect"
487309,"mtwr,spt,lct"
487309,"mtwr,spt,swt"
487309,"mtwr,spt,lwt"
487309,"mtwr,lpt,sps"
487309,"mtwr,lpt,lps"
487309,"mtwr,lpt,stpt"
487309,"mtwr,lpt,ltpt"
487309,"mtwr,lpt,ect"
487309,"mtwr,lpt,lct"
487309,"mtwr,lpt,swt"
487309,"mtwr,lpt,lwt"
487309,"mtwr,sps,spt"
487309,"mtwr,sps,lpt"
487309,"mtwr,sps,stpt"
487309,"mtwr,sps,ltpt"
487309,"mtwr,sps,ect"
487309,"mtwr,sps,lct"
487309,"mtwr,sps,swt"
487309,"mtwr,sps,lwt"
487309,"mtwr,lps,spt"
487309,"mtwr,lps,lpt"
487309,"mtwr,lps,stpt"
487309,"mtwr,lps,ltpt"
487309,"mtwr,lps,ect"
487309,"mtwr,lps,lct"
487309,"mtwr,lps,swt"
487309,"mtwr,lps,lwt"
487309,"mtwr,stpt,spt"
487309,"mtwr,stpt,lpt"
487309,"mtwr,stpt,sps"
487309,"mtwr,stpt,lps"
487309,"mtwr,stpt,ect"
487309,"mtwr,stpt,lct"
487309,"mtwr,stpt,swt"
487309,"mtwr,stpt,lwt"
487309,"mtwr,ltpt,spt"
487309,"mtwr,ltpt,lpt"
487309,"mtwr,ltpt,sps"
487309,"mtwr,ltpt,lps"
487309,"mtwr,ltpt,ect"
487309,"mtwr,ltpt,lct"
487309,"mtwr,ltpt,swt"
487309,"mtwr,ltpt,lwt"
487309,"mtwr,ect,spt"
487309,"mtwr,ect,lpt"
487309,"mtwr,ect,sps"
487309,"mtwr,ect,lps"
487309,"mtwr,ect,stpt"
487309,"mtwr,ect,ltpt"
487309,"mtwr,ect,swt"
487309,"mtwr,ect,lwt"
487309,"mtwr,lct,spt"
487309,"mtwr,lct,lpt"
487309,"mtwr,lct,sps"
487309,"mtwr,lct,lps"
487309,"mtwr,lct,stpt"
487309,"mtwr,lct,ltpt"
487309,"mtwr,lct,swt"
487309,"mtwr,lct,lwt"
487309,"mtwr,swt,spt"
487309,"mtwr,swt,lpt"
487309,"mtwr,swt,sps"
487309,"mtwr,swt,lps"
487309,"mtwr,swt,stpt"
487309,"mtwr,swt,ltpt"
487309,"mtwr,swt,ect"
487309,"mtwr,swt,lct"
487309,"mtwr,lwt,spt"
487309,"mtwr,lwt,lpt"
487309,"mtwr,lwt,sps"
487309,"mtwr,lwt,lps"
487309,"mtwr,lwt,stpt"
487309,"mtwr,lwt,ltpt"
487309,"mtwr,lwt,ect"
487309,"mtwr,lwt,lct"
472766,"spt,sps,stpt"
472766,"spt,sps,ltpt"
472766,"spt,sps,ect"
472766,"spt,sps,lct"
472766,"spt,sps,swt"
472766,"spt,sps,lwt"
472766,"spt,sps,ltwr"
472766,"spt,sps,mtwr"
472766,"spt,lps,stpt"
472766,"spt,lps,ltpt"
472766,"spt,lps,ect"
472766,"spt,lps,lct"
472766,"spt,lps,swt"
472766,"spt,lps,lwt"
472766,"spt,lps,ltwr"
472766,"spt,lps,mtwr"
472766,"spt,stpt,sps"
472766,"spt,stpt,lps"
472766,"spt,stpt,ect"
472766,"spt,stpt,lct"
472766,"spt,stpt,swt"
472766,"spt,stpt,lwt"
472766,"spt,stpt,ltwr"
472766,"spt,stpt,mtwr"
472766,"spt,ltpt,sps"
472766,"spt,ltpt,lps"
472766,"spt,ltpt,ect"
472766,"spt,ltpt,lct"
472766,"spt,ltpt,swt"
472766,"spt,ltpt,lwt"
472766,"spt,ltpt,ltwr"
472766,"spt,ltpt,mtwr"
472766,"spt,ect,sps"
472766,"spt,ect,lps"
472766,"spt,ect,stpt"
472766,"spt,ect,ltpt"
472766,"spt,ect,swt"
472766,"spt,ect,lwt"
472766,"spt,ect,ltwr"
472766,"spt,ect,mtwr"
472766,"spt,lct,sps"
472766,"spt,lct,lps"
472766,"spt,lct,stpt"
472766,"spt,lct,ltpt"
472766,"spt,lct,swt"
472766,"spt,lct,lwt"
472766,"spt,lct,ltwr"
472766,"spt,lct,mtwr"
472766,"spt,swt,sps"
472766,"spt,swt,lps"
472766,"spt,swt,stpt"
472766,"spt,swt,ltpt"
472766,"spt,swt,ect"
472766,"spt,swt,lct"
472766,"spt,swt,ltwr"
472766,"spt,swt,mtwr"
472766,"spt,lwt,sps"
472766,"spt,lwt,lps"
472766,"spt,lwt,stpt"
472766,"spt,lwt,ltpt"
472766,"spt,lwt,ect"
472766,"spt,lwt,lct"
472766,"spt,lwt,ltwr"
472766,"spt,lwt,mtwr"
472766,"spt,ltwr,sps"
472766,"spt,ltwr,lps"
472766,"spt,ltwr,stpt"
472766,"spt,ltwr,ltpt"
472766,"spt,ltwr,ect"
472766,"spt,ltwr,lct"
472766,"spt,ltwr,swt"
472766,"spt,ltwr,lwt"
472766,"spt,mtwr,sps"
472766,"spt,mtwr,lps"
472766,"spt,mtwr,stpt"
472766,"spt,mtwr,ltpt"
472766,"spt,mtwr,ect"
472766,"spt,mtwr,lct"
472766,"spt,mtwr,swt"
472766,"spt,mtwr,lwt"
472766,"lpt,sps,stpt"
472766,"lpt,sps,ltpt"
472766,"lpt,sps,ect"
472766,"lpt,sps,lct"
472766,"lpt,sps,swt"
472766,"lpt,sps,lwt"
472766,"lpt,sps,ltwr"
472766,"lpt,sps,mtwr"
472766,"lpt,lps,stpt"
472766,"lpt,lps,ltpt"
472766,"lpt,lps,ect"
472766,"lpt,lps,lct"
472766,"lpt,lps,swt"
472766,"lpt,lps,lwt"
472766,"lpt,lps,ltwr"
472766,"lpt,lps,mtwr"
472766,"lpt,stpt,sps"
472766,"lpt,stpt,lps"
472766,"lpt,stpt,ect"
472766,"lpt,stpt,lct"
472766,"lpt,stpt,swt"
472766,"lpt,stpt,lwt"
472766,"lpt,stpt,ltwr"
472766,"lpt,stpt,mtwr"
472766,"lpt,ltpt,sps"
472766,"lpt,ltpt,lps"
472766,"lpt,ltpt,ect"
472766,"lpt,ltpt,lct"
472766,"lpt,ltpt,swt"
472766,"lpt,ltpt,lwt"
472766,"lpt,ltpt,ltwr"
472766,"lpt,ltpt,mtwr"
472766,"lpt,ect,sps"
472766,"lpt,ect,lps"
472766,"lpt,ect,stpt"
472766,"lpt,ect,ltpt"
472766,"lpt,ect,swt"
472766,"lpt,ect,lwt"
472766,"lpt,ect,ltwr"
472766,"lpt,ect,mtwr"
472766,"lpt,lct,sps"
472766,"lpt,lct,lps"
472766,"lpt,lct,stpt"
472766,"lpt,lct,ltpt"
472766,"lpt,lct,swt"
472766,"lpt,lct,lwt"
472766,"lpt,lct,ltwr"
472766,"lpt,lct,mtwr"
472766,"lpt,swt,sps"
472766,"lpt,swt,lps"
472766,"lpt,swt,stpt"
472766,"lpt,swt,ltpt"
472766,"lpt,swt,ect"
472766,"lpt,swt,lct"
472766,"lpt,swt,ltwr"
472766,"lpt,swt,mtwr"
472766,"lpt,lwt,sps"
472766,"lpt,lwt,lps"
472766,"lpt,lwt,stpt"
472766,"lpt,lwt,ltpt"
472766,"lpt,lwt,ect"
472766,"lpt,lwt,lct"
472766,"lpt,lwt,ltwr"
472766,"lpt,lwt,mtwr"
472766,"lpt,ltwr,sps"
472766,"lpt,ltwr,lps"
472766,"lpt,ltwr,stpt"
472766,"lpt,ltwr,ltpt"
472766,"lpt,ltwr,ect"
472766,"lpt,ltwr,lct"
472766,"lpt,ltwr,swt"
472766,"lpt,ltwr,lwt"
472766,"lpt,mtwr,sps"
472766,"lpt,mtwr,lps"
472766,"lpt,mtwr,stpt"
472766,"lpt,mtwr,ltpt"
472766,"lpt,mtwr,ect"
472766,"lpt,mtwr,lct"
472766,"lpt,mtwr,swt"
472766,"lpt,mtwr,lwt"
472766,"sps,spt,stpt"
472766,"sps,spt,ltpt"
472766,"sps,spt,ect"
472766,"sps,spt,lct"
472766,"sps,spt,swt"
472766,"sps,spt,lwt"
472766,"sps,spt,ltwr"
472766,"sps,spt,mtwr"
472766,"sps,lpt,stpt"
472766,"sps,lpt,ltpt"
472766,"sps,lpt,ect"
472766,"sps,lpt,lct"
472766,"sps,lpt,swt"
472766,"sps,lpt,lwt"
472766,"sps,lpt,ltwr"
472766,"sps,lpt,mtwr"
472766,"sps,stpt,spt"
472766,"sps,stpt,lpt"
472766,"sps,stpt,ect"
472766,"sps,stpt,lct"
472766,"sps,stpt,swt"
472766,"sps,stpt,lwt"
472766,"sps,stpt,ltwr"
472766,"sps,stpt,mtwr"
472766,"sps,ltpt,spt"
472766,"sps,ltpt,lpt"
472766,"sps,ltpt,ect"
472766,"sps,ltpt,lct"
472766,"sps,ltpt,swt"
472766,"sps,ltpt,lwt"
472766,"sps,ltpt,ltwr"
472766,"sps,ltpt,mtwr"
472766,"sps,ect,spt"
472766,"sps,ect,lpt"
472766,"sps,ect,stpt"
472766,"sps,ect,ltpt"
472766,"sps,ect,swt"
472766,"sps,ect,lwt"
472766,"sps,ect,ltwr"
472766,"sps,ect,mtwr"
472766,"sps,lct,spt"
472766,"sps,lct,lpt"
472766,"sps,lct,stpt"
472766,"sps,lct,ltpt"
472766,"sps,lct,swt"
472766,"sps,lct,lwt"
472766,"sps,lct,ltwr"
472766,"sps,lct,mtwr"
472766,"sps,swt,spt"
472766,"sps,swt,lpt"
472766,"sps,swt,stpt"
472766,"sps,swt,ltpt"
472766,"sps,swt,ect"
472766,"sps,swt,lct"
472766,"sps,swt,ltwr"
472766,"sps,swt,mtwr"
472766,"sps,lwt,spt"
472766,"sps,lwt,lpt"
472766,"sps,lwt,stpt"
472766,"sps,lwt,ltpt"
472766,"sps,lwt,ect"
472766,"sps,lwt,lct"
472766,"sps,lwt,ltwr"
472766,"sps,lwt,mtwr"
472766,"sps,ltwr,spt"
472766,"sps,ltwr,lpt"
472766,"sps,ltwr,stpt"
472766,"sps,ltwr,ltpt"
472766,"sps,ltwr,ect"
472766,"sps,ltwr,lct"
472766,"sps,ltwr,swt"
472766,"sps,ltwr,lwt"
472766,"sps,mtwr,spt"
472766,"sps,mtwr,lpt"
472766,"sps,mtwr,stpt"
472766,"sps,mtwr,ltpt"
472766,"sps,mtwr,ect"
472766,"sps,mtwr,lct"
472766,"sps,mtwr,swt"
472766,"sps,mtwr,lwt"
472766,"lps,spt,stpt"
472766,"lps,spt,ltpt"
472766,"lps,spt,ect"
472766,"lps,spt,lct"
472766,"lps,spt,swt"
472766,"lps,spt,lwt"
472766,"lps,spt,ltwr"
472766,"lps,spt,mtwr"
472766,"lps,lpt,stpt"
472766,"lps,lpt,ltpt"
472766,"lps,lpt,ect"
472766,"lps,lpt,lct"
472766,"lps,lpt,swt"
472766,"lps,lpt,lwt"
472766,"lps,lpt,ltwr"
472766,"lps,lpt,mtwr"
472766,"lps,stpt,spt"
472766,"lps,stpt,lpt"
472766,"lps,stpt,ect"
472766,"lps,stpt,lct"
472766,"lps,stpt,swt"
472766,"lps,stpt,lwt"
472766,"lps,stpt,ltwr"
472766,"lps,stpt,mtwr"
472766,"lps,ltpt,spt"
472766,"lps,ltpt,lpt"
472766,"lps,ltpt,ect"
472766,"lps,ltpt,lct"
472766,"lps,ltpt,swt"
472766,"lps,ltpt,lwt"
472766,"lps,ltpt,ltwr"
472766,"lps,ltpt,mtwr"
472766,"lps,ect,spt"
472766,"lps,ect,lpt"
472766,"lps,ect,stpt"
472766,"lps,ect,ltpt"
472766,"lps,ect,swt"
472766,"lps,ect,lwt"
472766,"lps,ect,ltwr"
472766,"lps,ect,mtwr"
472766,"lps,lct,spt"
472766,"lps,lct,lpt"
472766,"lps,lct,stpt"
472766,"lps,lct,ltpt"
472766,"lps,lct,swt"
472766,"lps,lct,lwt"
472766,"lps,lct,ltwr"
472766,"lps,lct,mtwr"
472766,"lps,swt,spt"
472766,"lps,swt,lpt"
472766,"lps,swt,stpt"
472766,"lps,swt,ltpt"
472766,"lps,swt,ect"
472766,"lps,swt,lct"
472766,"lps,swt,ltwr"
472766,"lps,swt,mtwr"
472766,"lps,lwt,spt"
472766,"lps,lwt,lpt"
472766,"lps,lwt,stpt"
472766,"lps,lwt,ltpt"
472766,"lps,lwt,ect"
472766,"lps,lwt,lct"
472766,"lps,lwt,ltwr"
472766,"lps,lwt,mtwr"
472766,"lps,ltwr,spt"
472766,"lps,ltwr,lpt"
472766,"lps,ltwr,stpt"
472766,"lps,ltwr,ltpt"
472766,"lps,ltwr,ect"
472766,"lps,ltwr,lct"
472766,"lps,ltwr,swt"
472766,"lps,ltwr,lwt"
472766,"lps,mtwr,spt"
472766,"lps,mtwr,lpt"
472766,"lps,mtwr,stpt"
472766,"lps,mtwr,ltpt"
472766,"lps,mtwr,ect"
472766,"lps,mtwr,lct"
472766,"lps,mtwr,swt"
472766,"lps,mtwr,lwt"
472766,"stpt,spt,sps"
472766,"stpt,spt,lps"
472766,"stpt,spt,ect"
472766,"stpt,spt,lct"
472766,"stpt,spt,swt"
472766,"stpt,spt,lwt"
472766,"stpt,spt,ltwr"
472766,"stpt,spt,mtwr"
472766,"stpt,lpt,sps"
472766,"stpt,lpt,lps"
472766,"stpt,lpt,ect"
472766,"stpt,lpt,lct"
472766,"stpt,lpt,swt"
472766,"stpt,lpt,lwt"
472766,"stpt,lpt,ltwr"
472766,"stpt,lpt,mtwr"
472766,"stpt,sps,spt"
472766,"stpt,sps,lpt"
472766,"stpt,sps,ect"
472766,"stpt,sps,lct"
472766,"stpt,sps,swt"
472766,"stpt,sps,lwt"
472766,"stpt,sps,ltwr"
472766,"stpt,sps,mtwr"
472766,"stpt,lps,spt"
472766,"stpt,lps,lpt"
472766,"stpt,lps,ect"
472766,"stpt,lps,lct"
472766,"stpt,lps,swt"
472766,"stpt,lps,lwt"
472766,"stpt,lps,ltwr"
472766,"stpt,lps,mtwr"
472766,"stpt,ect,spt"
472766,"stpt,ect,lpt"
472766,"stpt,ect,sps"
472766,"stpt,ect,lps"
472766,"stpt,ect,swt"
472766,"stpt,ect,lwt"
472766,"stpt,ect,ltwr"
472766,"stpt,ect,mtwr"
472766,"stpt,lct,spt"
472766,"stpt,lct,lpt"
472766,"stpt,lct,sps"
472766,"stpt,lct,lps"
472766,"stpt,lct,swt"
472766,"stpt,lct,lwt"
472766,"stpt,lct,ltwr"
472766,"stpt,lct,mtwr"
472766,"stpt,swt,spt"
472766,"stpt,swt,lpt"
472766,"stpt,swt,sps"
472766,"stpt,swt,lps"
472766,"stpt,swt,ect"
472766,"stpt,swt,lct"
472766,"stpt,swt,ltwr"
472766,"stpt,swt,mtwr"
472766,"stpt,lwt,spt"
472766,"stpt,lwt,lpt"
472766,"stpt,lwt,sps"
472766,"stpt,lwt,lps"
472766,"stpt,lwt,ect"
472766,"stpt,lwt,lct"
472766,"stpt,lwt,ltwr"
472766,"stpt,lwt,mtwr"
472766,"stpt,ltwr,spt"
472766,"stpt,ltwr,lpt"
472766,"stpt,ltwr,sps"
472766,"stpt,ltwr,lps"
472766,"stpt,ltwr,ect"
472766,"stpt,ltwr,lct"
472766,"stpt,ltwr,swt"
472766,"stpt,ltwr,lwt"
472766,"stpt,mtwr,spt"
472766,"stpt,mtwr,lpt"
472766,"stpt,mtwr,sps"
472766,"stpt,mtwr,lps"
472766,"stpt,mtwr,ect"
472766,"stpt,mtwr,lct"
472766,"stpt,mtwr,swt"
472766,"stpt,mtwr,lwt"
472766,"ltpt,spt,sps"
472766,"ltpt,spt,lps"
472766,"ltpt,spt,ect"
472766,"ltpt,spt,lct"
472766,"ltpt,spt,swt"
472766,"ltpt,spt,lwt"
472766,"ltpt,spt,ltwr"
472766,"ltpt,spt,mtwr"
472766,"ltpt,lpt,sps"
472766,"ltpt,lpt,lps"
472766,"ltpt,lpt,ect"
472766,"ltpt,lpt,lct"
472766,"ltpt,lpt,swt"
472766,"ltpt,lpt,lwt"
472766,"ltpt,lpt,ltwr"
472766,"ltpt,lpt,mtwr"
472766,"ltpt,sps,spt"
472766,"ltpt,sps,lpt"
472766,"ltpt,sps,ect"
472766,"ltpt,sps,lct"
472766,"ltpt,sps,swt"
472766,"ltpt,sps,lwt"
472766,"ltpt,sps,ltwr"
472766,"ltpt,sps,mtwr"
472766,"ltpt,lps,spt"
472766,"ltpt,lps,lpt"
472766,"ltpt,lps,ect"
472766,"ltpt,lps,lct"
472766,"ltpt,lps,swt"
472766,"ltpt,lps,lwt"
472766,"ltpt,lps,ltwr"
472766,"ltpt,lps,mtwr"
472766,"ltpt,ect,spt"
472766,"ltpt,ect,lpt"
472766,"ltpt,ect,sps"
472766,"ltpt,ect,lps"
472766,"ltpt,ect,swt"
472766,"ltpt,ect,lwt"
472766,"ltpt,ect,ltwr"
472766,"ltpt,ect,mtwr"
472766,"ltpt,lct,spt"
472766,"ltpt,lct,lpt"
472766,"ltpt,lct,sps"
472766,"ltpt,lct,lps"
472766,"ltpt,lct,swt"
472766,"ltpt,lct,lwt"
472766,"ltpt,lct,ltwr"
472766,"ltpt,lct,mtwr"
472766,"ltpt,swt,spt"
472766,"ltpt,swt,lpt"
472766,"ltpt,swt,sps"
472766,"ltpt,swt,lps"
472766,"ltpt,swt,ect"
472766,"ltpt,swt,lct"
472766,"ltpt,swt,ltwr"
472766,"ltpt,swt,mtwr"
472766,"ltpt,lwt,spt"
472766,"ltpt,lwt,lpt"
472766,"ltpt,lwt,sps"
472766,"ltpt,lwt,lps"
472766,"ltpt,lwt,ect"
472766,"ltpt,lwt,lct"
472766,"ltpt,lwt,ltwr"
472766,"ltpt,lwt,mtwr"
472766,"ltpt,ltwr,spt"
472766,"ltpt,ltwr,lpt"
472766,"ltpt,ltwr,sps"
472766,"ltpt,ltwr,lps"
472766,"ltpt,ltwr,ect"
472766,"ltpt,ltwr,lct"
472766,"ltpt,ltwr,swt"
472766,"ltpt,ltwr,lwt"
472766,"ltpt,mtwr,spt"
472766,"ltpt,mtwr,lpt"
472766,"ltpt,mtwr,sps"
472766,"ltpt,mtwr,lps"
472766,"ltpt,mtwr,ect"
472766,"ltpt,mtwr,lct"
472766,"ltpt,mtwr,swt"
472766,"ltpt,mtwr,lwt"
472766,"ect,spt,sps"
472766,"ect,spt,lps"
472766,"ect,spt,stpt"
472766,"ect,spt,ltpt"
